participantId,task,startTime,endTime,duration_sec,duration_min,format
659960f32faa4ff4b116de92,post-task-survey-tlx,1747175841601,1747175950196,108.595,1.8099166666666666,toml
659960f32faa4ff4b116de92,unqualified,0,-1,-0.001,-1.6666666666666667e-05,toml
5f7f239e9b204e05b6c36538,introduction,1746769764275,1746769823330,59.055,0.98425,json5
5f7f239e9b204e05b6c36538,qualifications,1746769823735,1746769834788,11.053,0.18421666666666667,json5
5f7f239e9b204e05b6c36538,consent,1746769835168,1746769874878,39.71,0.6618333333333334,json5
5f7f239e9b204e05b6c36538,task,1746770069196,1746770081541,12.345,0.20575000000000002,json5
5f7f239e9b204e05b6c36538,writing-task-NL,1746770081866,1746770313410,231.544,3.8590666666666666,json5
5f7f239e9b204e05b6c36538,writing-task-NL_post-task-question,1746770313980,1746770319498,5.518,0.09196666666666667,json5
5f7f239e9b204e05b6c36538,tutorial-part1,1746770319785,1746771454957,1135.172,18.919533333333334,json5
5f7f239e9b204e05b6c36538,tutorial-part2,1746771455277,1746771964575,509.298,8.4883,json5
5f7f239e9b204e05b6c36538,reading-task-config-1,1746771964989,1746772270889,305.9,5.098333333333333,json5
5f7f239e9b204e05b6c36538,reading-task-config-1_post-task-question,1746772271344,1746772277804,6.46,0.10766666666666666,json5
5f7f239e9b204e05b6c36538,reading-task-config-2,1746772278059,1746772305330,27.271,0.4545166666666667,json5
5f7f239e9b204e05b6c36538,reading-task-config-2_post-task-question,1746772305775,1746772309961,4.186,0.06976666666666667,json5
5f7f239e9b204e05b6c36538,reading-task-config-3,1746772310223,1746772343380,33.157,0.5526166666666666,json5
5f7f239e9b204e05b6c36538,reading-task-config-3_post-task-question,1746772343794,1746772347826,4.032,0.0672,json5
5f7f239e9b204e05b6c36538,reading-task-config-4,1746772348071,1746772452894,104.823,1.74705,json5
5f7f239e9b204e05b6c36538,reading-task-config-4_post-task-question,1746772453323,1746772457096,3.773,0.06288333333333333,json5
5f7f239e9b204e05b6c36538,reading-task-config-5,1746772457329,1746772535622,78.293,1.3048833333333334,json5
5f7f239e9b204e05b6c36538,reading-task-config-5_post-task-question,1746772536042,1746772539184,3.142,0.052366666666666666,json5
5f7f239e9b204e05b6c36538,writing-task-config,1746772539421,1746773057599,518.178,8.6363,json5
5f7f239e9b204e05b6c36538,writing-task-config_post-task-question,1746773058260,1746773064137,5.877,0.09795,json5
5f7f239e9b204e05b6c36538,modifying-task-config-1,1746773064376,1746773384797,320.421,5.34035,json5
5f7f239e9b204e05b6c36538,modifying-task-config-1_post-task-question,1746773385312,1746773389225,3.913,0.06521666666666666,json5
5f7f239e9b204e05b6c36538,modifying-task-config-2,1746773389488,1746773642919,253.431,4.2238500000000005,json5
5f7f239e9b204e05b6c36538,modifying-task-config-2_post-task-question,1746773643389,1746773648144,4.755,0.07925,json5
5f7f239e9b204e05b6c36538,modifying-task-config-3,1746773648411,1746773705168,56.757,0.94595,json5
5f7f239e9b204e05b6c36538,modifying-task-config-3_post-task-question,1746773705623,1746773709790,4.167,0.06945,json5
5f7f239e9b204e05b6c36538,modifying-task-config-4,1746773710054,1746773787394,77.34,1.2890000000000001,json5
5f7f239e9b204e05b6c36538,modifying-task-config-4_post-task-question,1746773787859,1746773791728,3.869,0.06448333333333334,json5
5f7f239e9b204e05b6c36538,$nasa-tlx.co.nasa-tlx,1746773792213,1746773826494,34.281,0.57135,json5
