participantId,task,startTime,endTime,duration_sec,duration_min,format
5c6414540821d30001046198,tutorial-part1,1747340494619,1747341195618,700.999,11.683316666666666,hjson
5c6414540821d30001046198,tutorial-part2,1747341196301,1747341394002,197.701,3.2950166666666667,hjson
5c6414540821d30001046198,reading-task-tabular-1,1747341394619,1747341501344,106.725,1.7787499999999998,hjson
5c6414540821d30001046198,reading-task-tabular-1_post-task-question,1747341502331,1747341515028,12.697,0.21161666666666665,hjson
5c6414540821d30001046198,reading-task-tabular-2,1747341515701,1747341628371,112.67,1.8778333333333335,hjson
5c6414540821d30001046198,reading-task-tabular-2_post-task-question,1747341629427,1747341634541,5.114,0.08523333333333333,hjson
5c6414540821d30001046198,reading-task-tabular-3,1747341635146,1747341670701,35.555,0.5925833333333334,hjson
5c6414540821d30001046198,reading-task-tabular-3_post-task-question,1747341671682,1747341678224,6.542,0.10903333333333333,hjson
5c6414540821d30001046198,reading-task-tabular-4,1747341678874,1747341726237,47.363,0.7893833333333333,hjson
5c6414540821d30001046198,reading-task-tabular-4_post-task-question,1747341727145,1747341734335,7.19,0.11983333333333333,hjson
5c6414540821d30001046198,reading-task-tabular-5,1747341734935,1747341833372,98.437,1.6406166666666666,hjson
5c6414540821d30001046198,reading-task-tabular-5_post-task-question,1747341834327,1747341842082,7.755,0.12925,hjson
5c6414540821d30001046198,writing-task-tabular,1747341842733,1747343144736,1302.003,21.700049999999997,hjson
5c6414540821d30001046198,writing-task-tabular_post-task-question,1747343145873,1747343152554,6.681,0.11135,hjson
5c6414540821d30001046198,modifying-task-tabular-1,1747343153223,1747343516999,363.776,6.0629333333333335,hjson
5c6414540821d30001046198,modifying-task-tabular-1_post-task-question,1747343518111,1747343527025,8.914,0.14856666666666665,hjson
5c6414540821d30001046198,modifying-task-tabular-2,1747343527751,1747343597482,69.731,1.1621833333333333,hjson
5c6414540821d30001046198,modifying-task-tabular-2_post-task-question,1747343598565,1747343604088,5.523,0.09204999999999999,hjson
5c6414540821d30001046198,modifying-task-tabular-3,1747343604806,1747343663721,58.915,0.9819166666666667,hjson
5c6414540821d30001046198,modifying-task-tabular-3_post-task-question,1747343664775,1747343672412,7.637,0.12728333333333333,hjson
5c6414540821d30001046198,modifying-task-tabular-4,1747343673107,1747344091785,418.678,6.977966666666666,hjson
5c6414540821d30001046198,modifying-task-tabular-4_post-task-question,1747344093004,1747344099213,6.209,0.10348333333333333,hjson
5c6414540821d30001046198,$nasa-tlx.co.nasa-tlx,1747344100433,1747344133058,32.625,0.54375,hjson
5c6414540821d30001046198,post-task-survey-tlx,1747344134453,1747344351526,217.073,3.6178833333333333,hjson
5c6414540821d30001046198,unqualified,0,-1,-0.001,-1.6666666666666667e-05,hjson
5d30dfa68b1523000134878f,introduction,1745928663006,1745928733090,70.084,1.1680666666666668,json
5d30dfa68b1523000134878f,qualifications,1745928733204,1745928742611,9.407,0.15678333333333333,json
5d30dfa68b1523000134878f,consent,1745928742713,1745928794622,51.909,0.86515,json
5d30dfa68b1523000134878f,task,1745928794721,1745928906920,112.199,1.8699833333333333,json
5d30dfa68b1523000134878f,writing-task-NL,1745928906990,1745929003369,96.379,1.6063166666666668,json
5d30dfa68b1523000134878f,writing-task-NL_post-task-question,1745929003473,1745929011263,7.79,0.12983333333333333,json
5d30dfa68b1523000134878f,tutorial-part1,1745929011329,1745929508397,497.068,8.284466666666667,json
5d30dfa68b1523000134878f,tutorial-part2,1745929508472,1745929616400,107.928,1.7988,json
5d30dfa68b1523000134878f,reading-task-tabular-1,1745929616468,1745929663512,47.044,0.7840666666666666,json
